X,Y,stnid,lat,long,maxtemp,mintemp,ppt,magnitude,timing,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,wizardppt,cesmppt,resep,resepx,resepxpptout,resepxprismjjavpdout,resepxmagnitudeout,resepxmintempfreezedaysout
-1402659.692,2455679.36,"105,462",43.9181,-113.6317,13.08469332,-2.642355176,229.0955082,3.767249103,0.16508995,52.19672131,195.5901639,309.79,3.94,-3.88,11.77,-5.76,27.50333333,12.71,"1,827",477.651064,768.386073,-0.021931771,-0.023750333,FALSE,FALSE,FALSE,FALSE
-1330490.957,2241893.317,"105,559",42.1492,-112.2872,16.07715907,-0.796991917,315.3056066,3.981220757,0.212911626,31.44262295,177.4918033,345.43,8.53,0.92,16.14,-1.13,34.77333333,16.66,"1,343",538.261052,646.8890192,0.028188431,0.024203,FALSE,FALSE,FALSE,FALSE
-1409856.478,2530582.284,"105,685",44.5664,-113.8953,14.78735057,-2.749909476,162.6349508,3.33993506,0.132685415,34.09836066,165.1147541,211.6,6.18,-2.04,14.39,-3.91,30.95,15.45,"1,569",274.955,1116.598859,0.016636164,0.015740667,FALSE,FALSE,FALSE,FALSE
-1595282.968,2813826.368,"106,152",46.7244,-116.9608,14.89758594,2.33438398,647.6541967,4.997721489,0.323348694,23.32786885,135.3114754,720.75,8.21,2.01,14.41,1.75,25.68666667,12.76,877,647.91336,1031.863491,0.017309201,0.012495167,FALSE,FALSE,FALSE,FALSE
-1586143.623,2611732.456,"106,388",44.9647,-116.2864,13.84557997,-3.556328319,547.5282295,5.799077136,0.25437142,38.73770492,211.3278689,633.53,5.81,-1.94,13.56,-2.01,27.55,13.68,"1,292",957.592954,876.6051004,0.035689247,0.035758,FALSE,FALSE,FALSE,FALSE
-1458816.253,2274887.64,"106,542",42.2342,-113.8981,16.20602523,2.225423036,290.7300656,4.106310945,0.181547619,18.8852459,150.3278689,306.57,8.59,1.5,15.69,-1.42,30.31333333,15.44,"1,476",436.20563,681.031024,-0.004296897,-0.005253889,FALSE,FALSE,FALSE,FALSE
-1657236.495,2526160.558,"106,891",44.0772,-116.9297,18.77214287,3.18840415,258.9759016,3.779338456,0.181331605,15.90163934,134.7213115,266.01,10.84,3.58,18.1,1.62,36.02,17.86,698,305.788568,778.3174965,0.008938947,0.006710143,FALSE,FALSE,FALSE,FALSE
-1507353.066,3050997.681,"107,264",48.9958,-116.5031,13.91584751,0.962537344,509.1950492,4.471990215,0.294426843,34.16393443,160.7540984,506.34,8.08,2.07,14.09,2.09,24.67666667,12.15,567,812.230024,867.0015781,0.082034031,0.07896,FALSE,FALSE,FALSE,FALSE
-1546837.374,2987139.594,"107,386",48.3514,-116.8358,13.24686866,0.334559329,810.7929836,5.829312405,0.344038018,43.91803279,186.7377049,846.97,6.66,0.38,12.94,1.16,21.7,11.27,970,909.407376,856.6276976,-0.051137763,-0.057827,FALSE,FALSE,FALSE,FALSE
-1527909.306,2976340.606,"108,137",48.2928,-116.5578,13.58327104,1.568201664,809.9019016,6.455103448,0.322527936,30.49180328,149.5901639,833.34,7.6,1.67,13.53,1.77,23.94,11.53,640,881.207788,856.6276976,0.146732262,0.14503,TRUE,TRUE,FALSE,TRUE
436828.4269,2033021.358,"110,072",41.1961,-90.7478,15.85915776,4.05002288,902.3412459,9.296438385,0.256199748,44.57377049,132.7868852,933.51,10.36,4.9,15.82,5.23,18.84333333,11.13,208,993.268016,914.7253744,-0.01013741,-0.017052263,FALSE,FALSE,FALSE,FALSE
592118.1737,1625787.699,"110,187",37.4814,-89.2344,19.85436271,7.909675682,1219.828754,12.16854333,0.266657066,14.1147541,90.6557377,1231.6,13.77,7.91,19.62,8.42,22.04666667,13.34,181,1255.766602,1132.717008,-0.013939401,-0.022807333,FALSE,FALSE,FALSE,FALSE
633987.1146,2112034.177,"110,338",41.7806,-88.3092,15.4833178,3.831332437,909.6031475,8.371122884,0.283602151,42.67213115,134.9836066,930.55,9.57,3.93,15.21,4.78,18.52333333,10.6,212,995.677714,975.0260003,0.020891992,0.015515286,FALSE,FALSE,FALSE,FALSE
523492.4292,1824111.209,"111,280",39.2883,-89.8703,18.14038169,6.352255371,881.8005574,9.08041098,0.273809524,25.54098361,104.2131148,995.87,12.25,6.71,17.79,7.1,20.20666667,12,189,1043.416252,1030.83782,0.002130095,-0.0002115,FALSE,FALSE,FALSE,FALSE
667076.6474,1855782.9,"111,436",39.4761,-88.1653,17.59996943,6.534311288,992.9567869,9.434956139,0.279281874,27.55737705,107.1639344,1051.38,11.97,6.44,17.5,6.99,19.80666667,11.48,193,1106.497152,1077.52358,-0.00659126,-0.0103018,FALSE,FALSE,FALSE,FALSE
704467.5336,1933515.214,"112,140",40.1389,-87.6483,17.37503215,5.622543316,1020.884295,9.063515686,0.273065476,30.45901639,118.6885246,1027.89,11.18,5.57,16.78,6.39,19.51,11.5,181,1089.033382,1026.957994,0.001179545,-0.003647125,FALSE,FALSE,FALSE,FALSE
597263.5954,1889804.94,"112,193",39.8275,-88.9525,17.81593656,6.037419627,983.0216393,8.986977232,0.291186636,28.7704918,113.147541,1006.9,11.66,6.03,17.3,6.69,20.08333333,11.64,201,1073.73547,1030.83782,-0.011332309,-0.0163352,FALSE,FALSE,FALSE,FALSE
496141.7344,2034092.08,"113,335",41.1744,-90.0356,15.75976965,4.175859266,924.5974754,8.771694682,0.272753456,45.59016393,134,934.01,9.71,4.08,15.34,4.75,18.53666667,10.85,249,1014.784102,914.7253744,0.030085233,0.023449,FALSE,FALSE,FALSE,FALSE
651849.9865,1659425.087,"113,879",37.7408,-88.5244,20.40232094,7.81394149,1084.796525,11.55722834,0.253624232,14.24590164,87.36065574,1154.79,13.6,7.79,19.42,8.25,22.59666667,13.46,108,1252.04855,1236.467098,-0.030950604,-0.0322,FALSE,FALSE,FALSE,FALSE
557555.0326,1810846.31,"114,108",39.15,-89.4833,18.82063217,6.715615239,1011.432164,10.39946411,0.257512481,22.04918033,106.8196721,1043.81,12.43,6.76,18.11,7.14,21.99333333,12.66,193,1075.653678,1030.83782,-0.046798215,-0.049222,FALSE,FALSE,FALSE,FALSE
700515.5379,1970898.072,"114,198",40.4744,-87.6561,16.4948702,5.566993062,951.7504918,8.793712854,0.289516129,37.8852459,120.6065574,970.38,10.75,5.11,16.38,5.95,19.02666667,11.25,219,1052.211002,1026.957994,-0.03474031,-0.038028818,FALSE,FALSE,FALSE,FALSE
492506.3265,1872289.35,"114,442",39.7347,-90.1978,17.49387745,5.21099029,967.2028525,9.133573507,0.275393625,32.13114754,124.6885246,1006.43,11.66,5.93,17.39,6.54,19.41,11.88,191,1031.847314,1011.965353,0.003845846,-0.00278275,FALSE,FALSE,FALSE,FALSE
422109.8148,1963567.743,"114,823",40.5839,-90.9686,16.85715783,4.539645115,966.8655738,10.29610411,0.24608775,37.27868852,132.9508197,977.21,11,5.34,16.65,5.71,19.90333333,11.81,196,1029.841984,958.6139771,0.009021916,0.0021575,FALSE,FALSE,FALSE,FALSE
562097.7391,1923650.588,"115,079",40.1514,-89.3381,17.37526362,5.472400071,939.4960328,8.774321828,0.282765267,32.32786885,118.9016393,981.75,11.34,5.65,17.02,6.39,19.76333333,11.76,177,1012.942094,983.5548809,0.009452129,0.00404364,FALSE,FALSE,FALSE,FALSE
601777.2584,2166952.503,"115,326",42.2928,-88.6469,14.80181595,2.812911582,834.0402295,8.695688318,0.253504224,47.45901639,134.3770492,902.8,8.98,3.32,14.64,4.24,18.62666667,10.48,252,968.854298,914.8104053,0.018307743,0.0144755,FALSE,FALSE,FALSE,FALSE
581476.0973,2010514.023,"115,712",40.9125,-89.0339,16.09491462,3.936368244,890.0867869,8.426727172,0.271649386,40.81967213,133.6065574,950.64,10.58,4.85,16.31,5.7,19.67333333,11.46,224,1002.907316,983.5548809,0.005839599,-0.00051775,FALSE,FALSE,FALSE,FALSE
447564.5438,2003185.89,"115,768",40.9247,-90.6392,16.68529375,4.928137903,939.1712459,8.998904779,0.274073541,38.3442623,125.3114754,953.8,10.34,4.77,15.91,5.5,18.6,10.98,228,1005.644928,958.6139771,0.028179971,0.021915333,FALSE,FALSE,FALSE,FALSE
496761.5154,2104727.592,"115,833",41.8039,-89.9744,15.85391885,3.42502134,917.2064918,8.721741862,0.275945661,42.96721311,142.442623,927.49,9.49,3.74,15.25,4.44,19.58,11.07,195,988.234498,951.1701221,-0.005679097,-0.012653,FALSE,FALSE,FALSE,FALSE
493872.6727,2137522.264,"115,901",42.0981,-89.9842,15.10963853,2.40591388,931.6844918,8.531577548,0.285546275,47.95081967,153.2459016,947.25,8.91,3.02,14.81,4.05,19.33666667,10.89,244,988.148392,893.7888094,0.000189366,-0.005931,FALSE,FALSE,FALSE,FALSE
618110.5087,1725116.5,"115,943",38.3483,-88.8533,18.56131686,6.891035385,1051.235213,10.41720131,0.272321429,22.09836066,103.6065574,1102.27,12.82,7.09,18.54,7.27,22.31666667,13.1,152,1157.638528,1086.28344,0.014366855,0.00638,FALSE,FALSE,FALSE,FALSE
681397.6468,1769721.629,"116,446",38.7003,-88.0819,18.87908353,6.983326288,1076.681016,10.23056282,0.278801843,21.09836066,100.295082,1113.53,12.77,7.2,18.34,7.74,21.16666667,12.46,140,1189.226984,1156.868292,-0.002818681,-0.00776,FALSE,FALSE,FALSE,FALSE
717846.9765,1806884.777,"116,558",39.0028,-87.6225,18.85744417,6.68333128,1066.645934,10.00665653,0.283026114,20.83606557,98.37704918,1116.28,12.48,6.76,18.21,7.45,20.75666667,12.38,152,1165.47138,1156.868292,-0.024375166,-0.022826714,FALSE,FALSE,FALSE,FALSE
594940.0483,1838470.856,"116,579",39.3722,-89.0242,17.86210739,6.529221364,983.808623,9.02076225,0.289242512,27.06557377,104.1967213,1036.83,12.07,6.31,17.83,6.97,21.19,12.37,189,1093.473302,1030.83782,0.010862487,0.005497833,FALSE,FALSE,FALSE,FALSE
705604.6637,1877002.046,"116,610",39.6356,-87.6933,17.29762061,6.17127649,1039.884328,10.01023767,0.269033218,31.24590164,113.8852459,1062.3,11.54,6.09,16.98,6.9,18.32,10.87,205,1131.00993,1077.52358,-0.012723931,-0.017171,FALSE,FALSE,FALSE,FALSE
614619.1438,2009962.484,"116,910",40.8853,-88.6389,16.19160744,5.202771909,885.7979344,8.214987808,0.285168196,40.62295082,124.0327869,922.93,10.35,4.67,16.03,5.83,19.33,11.38,196,977.601296,1026.957994,-0.009996111,-0.012294556,FALSE,FALSE,FALSE,FALSE
459285.9644,1913099.331,"117,551",40.1158,-90.5608,17.08831453,5.296109087,944.3511803,10.72613326,0.226622504,34.06557377,118.852459,978.85,11.38,5.64,17.12,6.27,20.10666667,11.92,175,1036.602956,958.6139771,-0.001291194,-0.006872053,FALSE,FALSE,FALSE,FALSE
545267.3762,1693937.172,"118,147",38.1167,-89.7167,18.98857681,7.16848684,999.6399016,10.13426585,0.268169163,17.47540984,91.85245902,1109.37,13.45,7.67,19.23,8,22.22666667,13.25,165,1149.538214,1132.717008,-0.004889925,-0.011270966,FALSE,FALSE,FALSE,FALSE
655150.0929,1923140.276,"118,740",40.0839,-88.2403,16.5467359,5.750454063,993.6521639,8.443877481,0.306060606,37.85245902,118.9672131,1010.42,10.79,5.12,16.46,6.17,18.47333333,11.04,215,1077.906658,1026.957994,-0.02178739,-0.0288248,FALSE,FALSE,FALSE,FALSE
529570.9493,2078615.989,"118,916",41.5519,-89.5989,15.66074097,4.118808099,883.7367869,9.775925331,0.239919355,45.21311475,135.0819672,906.01,9.7,4.03,15.37,4.66,18.80333333,11.09,228,993.656636,951.1701221,0.01326154,0.01319,FALSE,FALSE,FALSE,FALSE
630591.9645,1848579.549,"119,354",39.4381,-88.5986,17.99258194,6.492135272,970.1759016,9.677082436,0.276757268,27.91803279,106.5245902,1020.53,11.91,6.26,17.57,6.96,20.39333333,11.85,217,1105.02573,1077.52358,-0.032412882,-0.03575175,FALSE,FALSE,FALSE,FALSE
867077.8732,1946503.151,"120,177",40.1122,-85.7175,16.25186392,5.61457779,993.2274426,9.024129711,0.292434716,35.72131148,116.2786885,1047.72,10.8,5.41,16.18,5.84,18.38,10.74,267,1092.706476,1130.55864,-0.040417648,-0.044718,FALSE,FALSE,FALSE,FALSE
908411.0772,2123282.144,"120,200",41.6397,-84.9897,14.00787751,3.213534961,875.0508197,7.737411744,0.274673579,51.06557377,138.4918033,976.6,9.24,3.79,14.68,4.43,18.32666667,10.05,309,991.315772,1066.916575,0.0199431,0.020016667,FALSE,FALSE,FALSE,FALSE
925912.6368,2015830.75,"120,676",40.6683,-84.9305,16.18290851,5.371106704,966.407541,7.804530416,0.327719798,37.45901639,120.0163934,984.98,10.46,5.01,15.9,5.35,19,10.83,261,1029.968984,1140.240658,-0.046508996,-0.046216333,FALSE,FALSE,FALSE,FALSE
809989.7714,1834862.212,"120,784",39.1742,-86.5214,17.80535591,6.533348208,1102.601508,10.13709488,0.298363095,25.09836066,104.2131148,1191.81,11.97,6.41,17.53,6.89,18.67666667,11.45,248,1222.351886,1134.046282,-0.037397844,-0.045790143,FALSE,FALSE,FALSE,FALSE
935143.0356,1876538.018,"121,030",39.4239,-85.0128,17.77521209,4.566637565,1013.509967,8.711984645,0.309757756,25.14754098,123.8196721,1090.49,11.73,5.69,17.77,6.26,20.42333333,12.25,235,1160.18437,1203.331325,-0.007897287,-0.01551425,FALSE,FALSE,FALSE,FALSE
915058.9024,1924173.69,"121,229",39.8667,-85.1833,16.26319914,3.771793749,853.6606885,8.315406357,0.333227915,29.98360656,116.0983607,1087.16,10.37,4.72,16.02,5.34,18.54666667,10.81,294,1129.288318,1203.331325,-0.01801042,-0.0198622,FALSE,FALSE,FALSE,FALSE
781833.8767,1994300.242,"122,149",40.615,-86.6661,17.07435095,5.267141311,939.7167213,9.195939426,0.275009601,31.06557377,117.557377,997.06,10.91,5.26,16.56,5.79,19.82666667,11.47,180,1070.15407,1079.128133,-0.025121317,-0.027763,FALSE,FALSE,FALSE,FALSE
836018.4925,2105945.48,"123,418",41.5575,-85.8825,15.41450178,4.766599515,927.0250492,7.190802952,0.331906956,43.06557377,127.5901639,981.76,9.72,4.46,14.97,4.79,18.09333333,10.07,263,1015.345442,1035.657184,-0.056266579,-0.056868222,FALSE,FALSE,FALSE,FALSE
774677.1647,1884288.186,"123,513",39.6439,-86.8767,17.05068727,5.52197257,1115.118295,9.863914963,0.27421755,32.93442623,119.6393443,1116.22,11.32,5.66,16.97,6.35,18.35666667,11.32,236,1199.198008,1134.046282,-0.035624938,-0.042286429,FALSE,FALSE,FALSE,FALSE
720381.1231,2092731.223,"124,008",41.5422,-87.2881,15.75079595,4.247834461,738.1489836,8.220574116,0.291338841,29.42622951,103.3114754,986.35,10.27,5,15.54,5,19.22666667,10.88,193,1058.401744,995.2249925,-0.017881628,-0.015745,FALSE,FALSE,FALSE,FALSE
765655.193,2104840.393,"124,837",41.6117,-86.7297,15.15100795,4.991173076,1061.919869,7.900016569,0.211597542,44.54098361,125.4590164,1025.96,9.87,4.83,14.91,4.94,17.63333333,9.91,242,1124.779818,995.2249925,-0.02865058,-0.028041,FALSE,FALSE,FALSE,FALSE
911393.9613,1796329.839,"125,237",38.7369,-85.3942,19.00421296,7.238704199,1117.096164,9.930965687,0.300355223,15.36065574,89.86885246,1153.76,12.02,6.19,17.85,6.91,18.83666667,11.73,247,1234.38285,1281.135325,-0.009104637,-0.016135667,FALSE,FALSE,FALSE,FALSE
704758.8265,1684891.132,"126,001",37.9286,-87.8956,19.19972084,7.768853964,1114.685246,10.72581102,0.274601575,18.63934426,91.1147541,1157.9,13.74,8.22,19.27,8.44,21.85,13.09,109,1232.040208,1236.467098,-0.031374788,-0.0344032,FALSE,FALSE,FALSE,FALSE
819951.6561,1766178.334,"126,705",38.5556,-86.4858,18.85228657,5.565864099,1155.533443,10.45124439,0.290706605,19.2295082,115.8688525,1204.59,12.43,6.38,18.48,7.2,20.23,12.49,204,1266.123452,1193.088021,0.004971896,-0.001896677,FALSE,FALSE,FALSE,FALSE
814764.2785,2048365.473,"127,482",41.0658,-86.2094,15.36945975,4.004884423,984.3041311,8.611078875,0.271953405,44.68852459,137.5245902,1020.48,9.92,4.51,15.33,5.04,18.41666667,10.44,244,1055.972996,1035.657184,-0.061692189,-0.063167,FALSE,FALSE,FALSE,FALSE
743834.0602,1894376.04,"127,522",39.7594,-87.2269,17.80520116,6.028913157,1087.565541,10.38009478,0.274025538,27.39344262,110.4754098,1122.55,11.63,5.86,17.39,6.59,20.16,11.89,196,1176.34639,1134.046282,-0.04304399,-0.049064273,FALSE,FALSE,FALSE,FALSE
878523.8568,1787268.229,"127,875",38.6886,-85.785,18.61465507,6.109088415,1042.028754,10.79777469,0.267146178,19.16393443,105.9344262,1153.53,12.56,6.62,18.5,7.15,20.26333333,12.53,184,1218.283822,1281.135325,0.002365329,-0.0049265,FALSE,FALSE,FALSE,FALSE
858164.9539,1818188.143,"127,935",38.9822,-85.9822,17.9554334,5.244191335,1144.390754,10.59390198,0.277265745,24.18032787,125.6721311,1182.43,11.78,5.87,17.69,6.74,18.75333333,11.75,174,1220.336904,1281.135325,-0.028492119,-0.03514,FALSE,FALSE,FALSE,FALSE
938524.5512,1800172.076,"129,080",38.7436,-85.0761,19.13124667,6.879052795,830.5008852,9.945404899,0.185584363,12.29508197,73.91803279,1134.27,12.84,6.86,18.81,7.19,20.79666667,12.89,190,1214.129652,1281.135325,-0.003513712,-0.008547667,FALSE,FALSE,FALSE,FALSE
743023.7116,2055773.871,"129,511",41.1947,-87.0578,15.69235824,3.415788261,773.8505574,8.744201043,0.268938021,34.24590164,113.8032787,972.49,9.93,4.31,15.55,5.15,18.59666667,10.73,207,1060.683426,995.2249925,-0.081324099,-0.082044,FALSE,FALSE,FALSE,FALSE
814896.4542,1927931.819,"129,557",39.9961,-86.3542,16.82303878,5.03654543,1046.250984,8.800234389,0.311246731,34.52459016,125.1147541,1062.36,11.05,5.6,16.51,6.18,18.44666667,10.98,281,1111.515938,1134.046282,-0.05989057,-0.0678675,FALSE,FALSE,FALSE,FALSE
267831.058,2010864.648,"130,112",41.0656,-92.7867,16.4472168,4.981610245,909.9362623,9.033710837,0.260296659,41.7704918,124.9180328,958.39,10.36,4.8,15.92,5.05,18.8,11.06,269,970.893156,849.7442734,-0.017038066,-0.023000133,FALSE,FALSE,FALSE,FALSE
269557.5655,2236080.658,"131,402",43.0775,-92.6714,14.01755208,2.491525994,856.7544918,8.049945144,0.170578917,65.24590164,153.8360656,891.08,8.03,2.41,13.64,3.39,16.99666667,9.58,315,938.036478,776.9064916,0.014285685,0.01355,FALSE,FALSE,FALSE,FALSE
82158.9009,1968551.55,"131,533",40.7244,-95.0192,16.6184537,4.048650726,905.9597049,9.460112156,0.244887673,41.32786885,141.4918033,912.5,10.5,4.41,16.58,5.01,19.89666667,12.08,313,927.273482,790.6120206,0.056419531,0.05058,FALSE,FALSE,FALSE,FALSE
94934.32429,2271309.913,"132,724",43.43,-94.8219,13.29785992,1.393636731,698.820623,8.548645503,0.222278226,72.49180328,158.4754098,764.07,7.5,1.94,13.06,2.62,17.20333333,9.77,403,817.788052,744.9508636,0.012937121,0.0113641,FALSE,FALSE,FALSE,FALSE
337303.3541,2008532.607,"132,789",41.0211,-91.9553,16.43586406,4.919477995,926.0007213,9.123215558,0.252544163,42.29508197,129.0327869,967.58,10.77,5.07,16.46,5.29,20.64333333,12.08,231,979.61196,892.0036714,-0.027653277,-0.0330004,FALSE,FALSE,FALSE,FALSE
339922.975,2213461.821,"132,864",42.8503,-91.8158,13.6315101,1.696520438,899.5847213,8.612974806,0.269801267,65.59016393,162.7377049,953.78,7.92,2.23,13.61,3.21,17.22,9.81,321,975.37143,858.1800509,-0.003484063,-0.00436,FALSE,FALSE,FALSE,FALSE
146785.4651,2177561.313,"132,999",42.5836,-94.2006,14.43852304,2.613268545,843.0218361,8.477459541,0.254560292,59.96721311,149.6393443,878.27,8.6,2.86,14.35,3.29,18.07,10.5,342,909.1422,781.5547079,0.01611457,0.016433333,FALSE,FALSE,FALSE,FALSE
195218.9356,2042337.899,"134,063",41.3656,-93.6481,16.2169829,3.955137235,865.6694754,9.032638065,0.249303955,44.18032787,139.1147541,915.36,10.01,4.37,15.65,4.71,18.66,10.96,267,913.499062,849.7442734,0.022387434,0.019728308,FALSE,FALSE,FALSE,FALSE
224227.8647,2172179.451,"134,142",42.5189,-93.2536,14.44848203,2.486681368,833.4697705,9.093553744,0.244719662,58.91803279,150.0327869,896.24,8.44,2.67,14.21,3.47,17.82,10.21,335,927.740588,823.7598645,0.005500062,0.00535,FALSE,FALSE,FALSE,FALSE
-11860.32558,2198321.024,"134,735",42.7817,-96.1458,15.23288628,2.354158185,679.6123934,8.565152542,0.211165515,56.73770492,155.7704918,714.01,8.77,2.7,14.83,3.39,19.77666667,11.49,399,769.672578,741.6808195,0.089733608,0.082793333,FALSE,FALSE,FALSE,FALSE
17505.94996,2070440.573,"134,894",41.6381,-95.7883,16.26784635,3.639278177,809.3147869,9.248020346,0.221654186,46.78688525,146.3114754,829.23,9.91,3.86,15.96,4.29,19.37333333,12.01,363,866.286812,771.3701225,0.09317857,0.087429333,FALSE,FALSE,FALSE,FALSE
147229.557,1967349.616,"135,769",40.7053,-94.2428,16.03087144,4.131399384,819.528918,10.75977678,0.207781298,39.6557377,128.7540984,914.49,10.25,4.39,16.11,4.85,18.71333333,11.22,349,938.715166,851.194283,-0.009789468,-0.0144555,FALSE,FALSE,FALSE,FALSE
370233.1522,2001876.505,"135,796",40.9486,-91.5647,16.47930763,4.916803161,922.7736721,10.22439072,0.237831221,39.95081967,127.557377,949.29,10.89,5.42,16.35,5.62,19.74666667,11.61,199,997.12018,953.7392102,-0.087789927,-0.08439,FALSE,FALSE,FALSE,FALSE
298772.0417,2233560.43,"135,952",43.0453,-92.3122,13.42822657,2.304422931,859.0363279,9.498537353,0.23406298,66.55737705,151.2295082,940.47,7.99,2.41,13.56,3.31,16.99,9.67,341,956.3735,805.5499428,-0.008098867,-0.0088375,FALSE,FALSE,FALSE,FALSE
112126.4178,2156108.533,"137,161",42.3969,-94.6292,14.70813461,2.778797211,793.6583934,9.356320866,0.223646313,59.3442623,152.852459,844.37,8.62,2.83,14.4,3.53,17.94333333,10.53,369,875.784634,781.5547079,0.034251912,0.028164,FALSE,FALSE,FALSE,FALSE
67709.18855,2182179.215,"137,979",42.6347,-95.1694,13.81113981,1.811243225,771.3896721,8.845446268,0.180755568,65.09836066,155.6229508,849.64,8.33,2.56,14.11,3.25,18.37666667,10.84,430,868.955844,741.6808195,0.046356547,0.0405,FALSE,FALSE,FALSE,FALSE
356698.1627,2038711.935,"138,688",41.2828,-91.7067,16.42806639,4.647655809,888.2962951,9.654708242,0.243111559,43.39344262,131.5901639,933.37,10.47,4.78,16.15,5.13,19.75333333,11.75,220,963.135234,892.0036714,-0.00809108,-0.013874733,FALSE,FALSE,FALSE,FALSE
-292206.527,1586194.093,"141,704",37.2706,-99.3272,21.66050529,7.181853954,626.1391475,10.45170929,0.155787178,14.09836066,108.3442623,655.09,14.06,6.82,21.29,5.71,32.09333333,19.19,648,610.612952,766.5059542,0.001587695,0.001667,FALSE,FALSE,FALSE,FALSE
102048.837,1571145.352,"141,740",37.1764,-94.8397,20.36671419,8.053239269,1049.773672,10.72756663,0.258832565,14.2295082,92.85245902,1142.44,13.93,7.96,19.91,8.25,22.77333333,13.65,272,1106.148156,993.3286816,-0.00087097,-0.005258571,FALSE,FALSE,FALSE,FALSE
-73626.99973,1642786.762,"142,401",37.8183,-96.8444,20.31127055,7.22247139,892.6767541,10.5187216,0.218333827,16.63934426,106.7540984,935.86,13.64,7.41,19.87,6.86,26.05333333,15.27,404,904.42161,821.0857673,-0.0097231,-0.0111365,FALSE,FALSE,FALSE,FALSE
112563.625,1645970.424,"142,835",37.8428,-94.7086,20.3390685,8.042770289,1052.34282,11.42707781,0.242007488,18.80327869,97.93442623,1134.98,13.53,7.49,19.58,7.63,23.8,13.95,257,1108.535248,959.729733,-0.011607434,-0.012464273,FALSE,FALSE,FALSE,FALSE
-286715.3216,1764094.089,"143,527",38.8586,-99.3358,19.33972409,4.662312115,577.3461639,8.204044834,0.188556068,27,140.8196721,602.91,12.23,4.94,19.51,4.2,31.47333333,17.42,602,576.227956,733.8557549,0.00428808,0.000246375,FALSE,FALSE,FALSE,FALSE
40592.76524,1850135.079,"143,810",39.6703,-95.5225,18.7997569,5.713613356,930.7892459,10.58170377,0.225710445,25.6557377,124.147541,925.12,12.18,6.07,18.29,6.01,23.18,13.51,316,937.574198,820.4651602,0.001059649,-0.001699467,FALSE,FALSE,FALSE,FALSE
26338.13947,1577287.416,"143,954",37.2364,-95.7003,20.77573323,7.967131778,1028.421016,10.87224487,0.247383833,14.52459016,98.47540984,1102.18,14.17,8.05,20.3,8.07,24.54333333,14.71,237,1021.607304,894.4546856,-0.006730716,-0.008933833,FALSE,FALSE,FALSE,FALSE
64267.43706,1770489.393,"144,559",38.9583,-95.2514,19.39781849,7.747782147,953.7616721,10.02412355,0.239007296,21.09836066,95.50819672,982.71,12.73,7.04,18.41,6.76,22.68333333,13.1,254,974.713062,871.6932551,-0.019558812,-0.021716579,FALSE,FALSE,FALSE,FALSE
92343.27322,1811928.22,"144,588",39.3256,-94.9189,18.76882731,6.533581951,952.9705246,11.13250246,0.213116342,23.50819672,107.4262295,1002.77,12.53,6.78,18.28,6.64,22.23,12.93,257,989.233734,896.1485313,-0.0063914,-0.0103429,FALSE,FALSE,FALSE,FALSE
-434254.8828,1564508.659,"144,695",37.0222,-100.9294,22.04476699,6.140460942,482.1627869,8.312573029,0.157168459,13.57377049,118.7377049,495.08,13.4,5.55,21.24,4.19,34.5,20.34,864,476.427038,762.416568,0.051298984,0.04983,FALSE,FALSE,FALSE,FALSE
-49749.68214,1797164.534,"144,972",39.1972,-96.5814,19.59021585,6.255452364,863.0711803,9.529425895,0.238983295,22.52459016,120.4918033,858.78,12.69,6.15,19.23,6.01,25.35,14.91,335,890.893824,760.534845,-0.01926165,-0.020948059,FALSE,FALSE,FALSE,FALSE
-139291.029,1706282.928,"145,152",38.3772,-97.6097,20.13374824,6.557843759,780.1963934,9.55576756,0.213301651,20.73770492,112.557377,814.07,13.19,6.69,19.68,6.01,29.07,16.13,458,799.714936,745.7824486,-0.021850474,-0.021393263,FALSE,FALSE,FALSE,FALSE
-146007.9183,1790196.203,"145,363",39.1247,-97.7047,20.07112914,6.480240801,709.2054754,9.467383109,0.195852535,20.80327869,112.1639344,765.94,13.33,6.67,19.98,6.09,30.87,16.81,378,774.014708,728.11383,0.024065406,0.02401,FALSE,FALSE,FALSE,FALSE
-325662.3722,1864506.25,"145,856",39.7408,-99.8356,19.07688931,3.936043074,568.2937705,8.343027375,0.175520371,27.14754098,143.9180328,572.21,11.35,3.77,18.94,3.64,30.51,17.04,700,562.374288,725.7443927,0.031925324,0.027165,FALSE,FALSE,FALSE,FALSE
62036.13365,1731801.64,"146,128",38.6133,-95.2808,19.68406477,7.258251105,991.9074754,10.39087338,0.248319892,20.18032787,105.8032787,1007.17,13.04,7.07,19.02,6.83,23.60666667,13.86,282,1008.114062,871.6932551,-0.046473763,-0.04817325,FALSE,FALSE,FALSE,FALSE
-492917.5962,1875996.908,"147,093",39.7675,-101.8097,19.53962544,3.213874407,442.0349508,6.564093473,0.192979735,21.59016393,153.8688525,460.85,10.81,2.74,18.89,2.06,30.66333333,17.57,"1,041",435.856888,811.3553761,0.057454255,0.055625444,FALSE,FALSE,FALSE,FALSE
